start_nodeid,end_nodeid,distance,longitude_x,latitude_x,elevation_x,longitude_y,latitude_y,elevation_y,mean_longitude,mean_latitude,mean_elevation,norm_longitude_x,norm_longitude_y,norm_longitude,norm_latitude_x,norm_latitude_y,norm_latitude
6665,6666,0.015538,-120.84317,35.827736,213,-120.850403,35.813984,193,-120.8467865,35.82086,203.0,0.19284864807734795,0.19164287517074685,0.19224576162404738,0.30460632491530254,0.3023142710520361,0.30346029798366936
6666,6667,0.016263,-120.850403,35.813984,193,-120.855881,35.798672,191,-120.853142,35.806328,192.0,0.19164287517074685,0.19072966848163347,0.19118627182619016,0.3023142710520361,0.29976221107862766,0.3010382410653319
6667,6668,0.009619,-120.855881,35.798672,191,-120.865013,35.79565,181,-120.860447,35.797161,186.0,0.19072966848163347,0.18920732392431397,0.18996849620297374,0.29976221107862766,0.29925853257551593,0.2995103718270718
6669,6670,0.012821,-120.736259,35.794304,189,-120.746964,35.801361,187,-120.7416115,35.7978325,188.0,0.21067118191083836,0.20888661133636474,0.20977889662360155,0.2990341939702245,0.30021038827745794,0.2996222911238412
6669,6679,0.005763,-120.736259,35.794304,189,-120.731361,35.791267,192,-120.73381,35.792785499999994,190.5,0.21067118191083836,0.21148770004944326,0.2110794409801408,0.2990341939702245,0.2985280154083618,0.2987811046892932
6678,6679,0.005364,-120.727051,35.788074,179,-120.731361,35.791267,192,-120.729206,35.7896705,185.5,0.21220619600236124,0.21148770004944326,0.21184694802590226,0.29799583623548526,0.2985280154083618,0.29826192582192357
6670,6671,0.008954,-120.746964,35.801361,187,-120.752609,35.808311,195,-120.7497865,35.804836,191.0,0.20888661133636474,0.20794556501288,0.20841608817462237,0.30021038827745794,0.3013687488322649,0.3007895685548614
6671,6672,0.036646,-120.752609,35.808311,195,-120.764847,35.842854,262,-120.758728,35.8255825,228.5,0.20794556501288,0.20590543659714916,0.2069255008050146,0.3013687488322649,0.30712605079552757,0.30424739981389626
6672,6673,0.01232,-120.764847,35.842854,262,-120.774223,35.850845,166,-120.769535,35.846849500000005,214.0,0.20590543659714916,0.20434241616685792,0.20512392638200355,0.30712605079552757,0.30845791542767925,0.3077919831116034
6673,6674,0.005547,-120.774223,35.850845,166,-120.779114,35.853462,163,-120.7766685,35.8521535,164.5,0.20434241616685792,0.20352706495903444,0.2039347405629462,0.30845791542767925,0.3088940923445036,0.3086760038860914
6674,6675,0.022879,-120.779114,35.853462,163,-120.801308,35.85902,156,-120.790211,35.856241,159.5,0.20352706495903444,0.19982722756250387,0.20167714626076916,0.3088940923445036,0.3098204474471819,0.3093572698958428
6675,6676,0.016548,-120.801308,35.85902,156,-120.816002,35.866631,162,-120.808655,35.8628255,159.0,0.19982722756250387,0.19737767314668916,0.1986024503545965,0.3098204474471819,0.311088977257632,0.31045471235240696
6678,7072,0.001235,-120.727051,35.788074,179,-120.726059,35.787338,180,-120.726555,35.787706,179.5,0.21220619600236124,0.21237156676460986,0.21228888138348556,0.29799583623548526,0.2978731666860836,0.29793450146078443
7071,7072,0.028233,-120.70343,35.770454,187,-120.726059,35.787338,180,-120.7147445,35.778896,183.5,0.21614392057402357,0.21237156676460986,0.2142577436693167,0.29505910055553,0.2978731666860836,0.29646613362080676
6680,6681,0.010867,-119.24646,35.786934,100,-119.248459,35.797615,98,-119.2474595,35.792274500000005,99.0,0.4590272264955967,0.45869398440513726,0.458860605450367,0.2978058317703804,0.2995860402719465,0.29869593602116346
6680,6696,0.025772,-119.24646,35.786934,100,-119.248756,35.761265,97,-119.247608,35.774099500000005,98.5,0.4590272264955967,0.4586444731991004,0.45883584984734854,0.2978058317703804,0.2935275645644343,0.2956666981674073
6683,6684,0.003582,-117.870644,35.776928,764,-117.873192,35.779446,767,-117.871918,35.778187,765.5,0.6883818037482481,0.6879570409435993,0.6881694223459237,0.2961381259126254,0.29655780244169083,0.29634796417715814
6683,6686,0.018715,-117.870644,35.776928,764,-117.851936,35.776382,734,-117.86129,35.776655,749.0,0.6883818037482481,0.6915005096153434,0.6899411566817957,0.2961381259126254,0.2960471237740751,0.29609262484335025
6683,6916,0.007128,-117.870644,35.776928,764,-117.87114,35.769817,767,-117.870892,35.7733725,765.5,0.6883818037482481,0.6882991183671239,0.688340461057686,0.2961381259126254,0.2949529313938884,0.2955455286532569
6915,6916,0.075166,-117.86599,35.694828,749,-117.87114,35.769817,767,-117.868565,35.7323225,758.0,0.6891576460138813,0.6882991183671239,0.6887283821905026,0.28245447101340243,0.2949529313938884,0.2887037012036454
6686,6935,0.003639,-117.851936,35.776382,734,-117.852913,35.772877,735,-117.8524245,35.7746295,734.5,0.6915005096153434,0.6913376394190546,0.691419074517199,0.2960471237740751,0.2954629433791697,0.29575503357662236
6934,6935,0.013318,-117.848587,35.760281,723,-117.852913,35.772877,735,-117.85075,35.766579,729.0,0.6920588026423318,0.6913376394190546,0.6916982210306932,0.2933635607103433,0.2954629433791697,0.2944132520447565
6686,7037,0.060207,-117.851936,35.776382,734,-117.791763,35.778397,691,-117.8218495,35.7773895,712.5,0.6915005096153434,0.7015316133218142,0.6965160614685788,0.2960471237740751,0.29638296499967726,0.2962150443868762
7036,7037,0.008838,-117.785057,35.784153,689,-117.791763,35.778397,691,-117.78841,35.781275,690.0,0.7026495330109719,0.7015316133218142,0.7020905731663931,0.2973423208778746,0.29638296499967726,0.29686264293877596
6687,6688,0.010559,-119.978119,35.78471,158,-119.973213,35.77536,157,-119.975666,35.780035,157.5,0.3370564537773703,0.337874305551156,0.33746537966426315,0.29743515639284146,0.29587678643781457,0.296655971415328
6688,6803,0.018191,-119.973213,35.77536,157,-119.974907,35.757248,152,-119.97406,35.766304,154.5,0.337874305551156,0.3375919083019118,0.3377331069265339,0.29587678643781457,0.2928580488308138,0.2943674176343142
6688,6825,0.010427,-119.973213,35.77536,157,-119.965187,35.768703,152,-119.9692,35.7720315,154.5,0.337874305551156,0.33921227504491824,0.3385432902980371,0.29587678643781457,0.29476726036395234,0.2953220234008834
6689,6697,0.061553,-119.051193,35.762043,198,-119.11274,35.76115,161,-119.0819665,35.7615965,179.5,0.49157909406829087,0.48131893851975094,0.48644901629402093,0.29365723427833873,0.2935083974473402,0.29358281586283946
6690,6697,0.015378,-119.128113,35.761532,152,-119.11274,35.76115,161,-119.1204265,35.761341,156.5,0.4787561918180813,0.48131893851975094,0.48003756516891616,0.293572065610209,0.2935083974473402,0.2935402315287746
6689,6901,0.02462,-119.051193,35.762043,198,-119.026573,35.761932,207,-119.038883,35.761987500000004,202.5,0.49157909406829087,0.4956833563329832,0.49363122520063707,0.29365723427833873,0.293638733843579,0.2936479840609589
6900,6901,0.019743,-119.010033,35.751152,220,-119.026573,35.761932,207,-119.018303,35.756542,213.5,0.4984406470664512,0.4956833563329832,0.4970620016997172,0.29184202495425277,0.293638733843579,0.2927403793989159
6689,7016,0.009189,-119.051193,35.762043,198,-119.050499,35.75288,205,-119.050846,35.7574615,201.5,0.49157909406829087,0.4916947869201056,0.49163694049419826,0.29365723427833873,0.2921300317224118,0.2928936330003753
7015,7016,0.027305,-119.060562,35.727497,203,-119.050499,35.75288,205,-119.0555305,35.7401885,204.0,0.49001724056878104,0.4916947869201056,0.4908560137444433,0.2878994323033258,0.2921300317224118,0.2900147320128688
6690,6691,0.042821,-119.128113,35.761532,152,-119.106354,35.798412,156,-119.1172335,35.779972,154.0,0.4787561918180813,0.48238351280173114,0.48056985230990623,0.293572065610209,0.2997188767269363,0.29664547116857265
6690,6699,0.013569,-119.128113,35.761532,152,-119.141678,35.761868,142,-119.1348955,35.761700000000005,147.0,0.4787561918180813,0.4764948466669622,0.4776255192425217,0.293572065610209,0.2936280669262395,0.2936000662682242
6690,6938,0.026056,-119.128113,35.761532,152,-119.142532,35.73983,141,-119.1353225,35.750681,146.5,0.4787561918180813,0.4763524811115575,0.4775543364648194,0.293572065610209,0.28995498060871067,0.29176352310945985
6937,6938,0.074087,-119.180794,35.676388,132,-119.142532,35.73983,141,-119.161663,35.708109,136.5,0.46997403745714317,0.4763524811115575,0.4731632592843503,0.27938106545503877,0.28995498060871067,0.2846680230318747
6691,6692,0.009979,-119.106354,35.798412,156,-119.102074,35.807426,156,-119.104214,35.802919,156.0,0.48238351280173114,0.4830970076227247,0.48274026021222793,0.2997188767269363,0.30122124536593275,0.30047006104643453
6692,6693,0.036717,-119.102074,35.807426,156,-119.083168,35.838902,153,-119.092621,35.823164,154.5,0.4830970076227247,0.4862487209605103,0.4846728642916175,0.30122124536593275,0.3064673686498296,0.3038443070078812
6693,6694,0.007635,-119.083168,35.838902,153,-119.077957,35.844482,154,-119.0805625,35.841691999999995,153.5,0.4862487209605103,0.4871174175755113,0.4866830692680108,0.3064673686498296,0.3073973905053435,0.30693237957758657
6696,6698,0.011535,-119.248756,35.761265,97,-119.237244,35.760544,103,-119.243,35.7609045,100.0,0.4586444731991004,0.46056357422229804,0.4596040237106992,0.2935275645644343,0.2934073950737848,0.2934674798191096
6696,6706,0.009218,-119.248756,35.761265,97,-119.257919,35.760258,93,-119.2533375,35.7607615,95.0,0.4586444731991004,0.4571169608054618,0.4578807170022811,0.2935275645644343,0.2933597272869247,0.2934436459256795
6705,6706,0.000587,-119.258507,35.760258,94,-119.257919,35.760258,93,-119.258213,35.760258,93.5,0.4570189386197749,0.4571169608054618,0.4570679497126183,0.2933597272869247,0.2933597272869247,0.2933597272869247
6696,6727,0.004918,-119.248756,35.761265,97,-119.252296,35.757851,94,-119.250526,35.759558,95.5,0.4586444731991004,0.45805433963220293,0.4583494064156517,0.2935275645644343,0.29295855119262015,0.2932430578785272
6698,6700,0.000757,-119.237244,35.760544,103,-119.236488,35.760498,103,-119.236866,35.760521,103.0,0.46056357422229804,0.4606896027467557,0.46062658848452687,0.2934073950737848,0.2933997282269465,0.29340356165036563
6699,6700,0.09482,-119.141678,35.761868,142,-119.236488,35.760498,103,-119.189083,35.761183,122.5,0.4764948466669622,0.4606896027467557,0.4685922247068589,0.2936280669262395,0.2933997282269465,0.29351389757659296
6701,6702,0.090485,-119.338203,35.760437,79,-119.368607,35.845661,67,-119.353405,35.803049,73.0,0.44373326496230403,0.4386647844628836,0.4411990247125938,0.29338956132135835,0.3075938951232021,0.3004917282222802
6701,6705,0.079697,-119.338203,35.760437,79,-119.258507,35.760258,94,-119.298355,35.7603475,86.5,0.44373326496230403,0.4570189386197749,0.4503761017910395,0.29338956132135835,0.2933597272869247,0.2933746443041415
6701,6709,0.102173,-119.338203,35.760437,79,-119.440376,35.760456,67,-119.3892895,35.7604465,73.0,0.44373326496230403,0.4267005765638286,0.4352169207630663,0.29338956132135835,0.29339272806244254,0.2933911446919004
6708,6709,0.003709,-119.444008,35.759701,68,-119.440376,35.760456,67,-119.442192,35.7600785,67.5,0.4260951061923685,0.4267005765638286,0.42639784137809855,0.2932668917719567,0.29339272806244254,0.2933298099171996
6701,7263,0.040695,-119.338203,35.760437,79,-119.326172,35.721561,88,-119.3321875,35.740999,83.5,0.44373326496230403,0.4457388855677666,0.44473607526503534,0.29338956132135835,0.28691007572011307,0.29014981852073574
7262,7263,0.006045,-119.32798,35.715794,87,-119.326172,35.721561,88,-119.327076,35.7186775,87.5,0.44543748401721617,0.4457388855677666,0.4455881847924914,0.2859488864654991,0.28691007572011307,0.2864294810928061
6702,6703,0.020681,-119.368607,35.845661,67,-119.377007,35.864559,64,-119.372807,35.85511,65.5,0.4386647844628836,0.4372644675244817,0.4379646259936827,0.3075938951232021,0.3107436358087749,0.3091687654659885
6707,6708,0.034119,-119.478127,35.759495,62,-119.444008,35.759701,68,-119.4610675,35.759598,65.0,0.4204073188565008,0.4260951061923685,0.42325121252443465,0.2932325576317713,0.2932668917719567,0.293249724701864
6707,6720,0.005441,-119.478127,35.759495,62,-119.477577,35.764908,67,-119.477852,35.7622015,64.5,0.4204073188565008,0.42049900627508724,0.420453162565794,0.2932325576317713,0.2941347454998524,0.2936836515658119
6719,6720,0.006509,-119.477669,35.771416,64,-119.477577,35.764908,67,-119.477623,35.768162000000004,65.5,0.42048366947052224,0.42049900627508724,0.42049133787280474,0.2952194376567854,0.2941347454998524,0.2946770915783189
6707,6721,0.100613,-119.478127,35.759495,62,-119.578728,35.757954,65,-119.5284275,35.7587245,63.5,0.4204073188565008,0.4036366897707848,0.4120220043136428,0.2932325576317713,0.29297571826271224,0.29310413794724177
6710,6711,0.014012,-119.487663,35.874649,64,-119.488411,35.860657,65,-119.488037,35.867653000000004,64.5,0.418817625722622,0.41869293083334513,0.41875527827798353,0.3124253419955366,0.31009328719224966,0.3112593145938931
6711,6712,0.005765,-119.488411,35.860657,65,-119.482742,35.859608,64,-119.4855765,35.860132500000006,64.5,0.41869293083334513,0.4196379780623676,0.41916545444785636,0.31009328719224966,0.30991844975023614,0.3100058684712429
6712,6713,0.062133,-119.482742,35.859608,64,-119.483353,35.797478,63,-119.4830475,35.828543,63.5,0.4196379780623676,0.41953612167554,0.4195870498689538,0.30991844975023614,0.2995632064020169,0.3047408280761265
6713,6714,0.010808,-119.483353,35.797478,63,-119.47261,35.796291,63,-119.4779815,35.7968845,63.0,0.41953612167554,0.4213270270171141,0.42043157434632705,0.2995632064020169,0.2993653684194907,0.2994642874107538
6714,6715,0.015639,-119.47261,35.796291,63,-119.471077,35.780727,64,-119.4718435,35.788509,63.5,0.4213270270171141,0.4215825848583737,0.42145480593774387,0.2993653684194907,0.2967713074590585,0.29806833793927456
6715,6716,0.004414,-119.471077,35.780727,64,-119.47126,35.776318,63,-119.4711685,35.7785225,63.5,0.4215825848583737,0.4215520779536431,0.4215673314060084,0.2967713074590585,0.2960364568567368,0.29640388215789765
6716,6717,0.004096,-119.47126,35.776318,63,-119.471413,35.772224,65,-119.4713365,35.774271,64.0,0.4215520779536431,0.42152657218083694,0.42153932506724,0.2960364568567368,0.29535410748819296,0.2956952821724649
6717,6718,0.001696,-119.471413,35.772224,65,-119.473091,35.771984,63,-119.472252,35.772104,64.0,0.42152657218083694,0.421246842201952,0.4213867071913945,0.29535410748819296,0.2953141065481712,0.2953341070181821
6718,6719,0.004613,-119.473091,35.771984,63,-119.477669,35.771416,64,-119.47538,35.7717,63.5,0.421246842201952,0.42048366947052224,0.42086525583623713,0.2953141065481712,0.2952194376567854,0.2952667721024783
6721,6722,0.030754,-119.578728,35.757954,65,-119.578247,35.788704,65,-119.5784875,35.773329000000004,65.0,0.4036366897707848,0.4037168745859469,0.4036767821783659,0.29297571826271224,0.2981008387030434,0.29553827848287784
6721,7254,0.144657,-119.578728,35.757954,65,-119.580841,35.613312,81,-119.5797845,35.685633,73.0,0.4036366897707848,0.40328444337901675,0.4034605665749008,0.29297571826271224,0.26886815173489925,0.28092193499880574
6722,6723,0.003241,-119.578247,35.788704,65,-119.57579,35.790817,65,-119.5770185,35.7897605,65.0,0.4037168745859469,0.40412646729043017,0.40392167093818854,0.2981008387030434,0.2984530136458203,0.2982769261744318
6723,6724,0.005121,-119.57579,35.790817,65,-119.57077,35.791828,66,-119.57328,35.7913225,65.5,0.40412646729043017,0.40496332336552215,0.40454489532797616,0.2984530136458203,0.29862151760566424,0.29853726562574223
6724,6725,0.01771,-119.57077,35.791828,66,-119.569901,35.809517,63,-119.5703355,35.800672500000005,64.5,0.40496332336552215,0.4051081894868867,0.40503575642620443,0.29862151760566424,0.30156975355587523,0.30009563558076974
6727,6931,0.0668,-119.252296,35.757851,94,-119.237732,35.692657,102,-119.245014,35.725254,98.0,0.45805433963220293,0.4604822224763545,0.45926828105427875,0.29295855119262015,0.28209262917678524,0.2875255901847027
6728,6729,0.002874,-118.559196,35.750149,1766,-118.556686,35.751549,1814,-118.557941,35.750849,1790.0,0.5735971574899782,0.5740155855275242,0.5738063715087511,0.2916748543590776,0.2919081931758726,0.2917915237674751
6728,6888,0.010874,-118.559196,35.750149,1766,-118.568649,35.744774,1710,-118.5639225,35.7474615,1738.0,0.5735971574899782,0.5720213008210866,0.5728092291555325,0.2916748543590776,0.29077899997316603,0.2912269271661218
6887,6888,0.008179,-118.576767,35.743771,1675,-118.568649,35.744774,1710,-118.572708,35.7442725,1692.5,0.5706679945227593,0.5720213008210866,0.571344647671923,0.29061182937799085,0.29077899997316603,0.29069541467557847
6728,6914,0.013236,-118.559196,35.750149,1766,-118.557007,35.737095,1891,-118.5581015,35.743622,1828.5,0.5735971574899782,0.5739620734159496,0.573779615452964,0.2916748543590776,0.28949913656304205,0.2905869954610598
6913,6914,0.009055,-118.553772,35.728638,1814,-118.557007,35.737095,1891,-118.5553895,35.7328665,1852.5,0.5745013621416318,0.5739620734159496,0.5742317177787908,0.2880896034390137,0.28949913656304205,0.28879437000102787
6729,6730,0.008267,-118.556686,35.751549,1814,-118.554832,35.759605,1790,-118.555759,35.755577,1802.0,0.5740155855275242,0.5743246554803559,0.57417012050394,0.2919081931758726,0.29325089139594795,0.29257954228591027
6730,6731,0.006446,-118.554832,35.759605,1790,-118.559174,35.76437,1920,-118.557003,35.761987500000004,1855.0,0.5743246554803559,0.5736008249867218,0.5739627402335389,0.29325089139594795,0.29404507672596975,0.2936479840609588
6731,6732,0.010868,-118.559174,35.76437,1920,-118.561867,35.774899,2045,-118.5605205,35.769634499999995,1982.5,0.5736008249867218,0.5731518900444452,0.5733763575155835,0.29404507672596975,0.2957999512988552,0.2949225140124125
6732,6733,0.008912,-118.561867,35.774899,2045,-118.569809,35.778942,2039,-118.565838,35.7769205,2042.0,0.5731518900444452,0.5718279237200672,0.5724899068822562,0.2957999512988552,0.29647380046764454,0.2961368758832499
6733,6734,0.006096,-118.569809,35.778942,2039,-118.573273,35.783958,2177,-118.571541,35.78145,2108.0,0.5718279237200672,0.5712504596873755,0.5715391917037214,0.29647380046764454,0.29730982011410584,0.2968918102908752
6734,6735,0.005985,-118.573273,35.783958,2177,-118.57505,35.789673,2170,-118.5741615,35.7868155,2173.5,0.5712504596873755,0.5709542259731442,0.5711023428302598,0.29730982011410584,0.29826234249838224,0.29778608130624407
6735,6736,0.003918,-118.57505,35.789673,2170,-118.575043,35.793591,2196,-118.5750465,35.791632,2183.0,0.5709542259731442,0.5709553929039279,0.570954809438536,0.29826234249838224,0.2989153578442426,0.2985888501713124
6736,6737,0.011802,-118.575043,35.793591,2196,-118.582588,35.802666,2254,-118.5788155,35.798128500000004,2225.0,0.5709553929039279,0.5696976082253278,0.5703265005646279,0.2989153578442426,0.3004278933888284,0.2996716256165355
6737,6738,0.010807,-118.582588,35.802666,2254,-118.583344,35.813446,2084,-118.582966,35.808056,2169.0,0.5696976082253278,0.5695715797008725,0.5696345939631001,0.3004278933888284,0.30222460227815345,0.30132624783349093
6738,6739,0.006606,-118.583344,35.813446,2084,-118.586258,35.819374,1973,-118.584801,35.816410000000005,2028.5,0.5695715797008725,0.5690858030867648,0.5693286913938187,0.30222460227815345,0.3032126254966998,0.3027186138874266
6739,6740,0.013583,-118.586258,35.819374,1973,-118.598167,35.825905,1974,-118.5922125,35.8226395,1973.5,0.5690858030867648,0.5671005204177869,0.5680931617522759,0.3032126254966998,0.3043011510770502,0.30375688828687497
6740,6741,0.002967,-118.598167,35.825905,1974,-118.600998,35.826794,1927,-118.5995825,35.8263495,1950.5,0.5671005204177869,0.5666285802686665,0.5668645503432267,0.3043011510770502,0.3044493212257155,0.30437523615138284
6741,6742,0.004328,-118.600998,35.826794,1927,-118.604691,35.829052,1903,-118.6028445,35.827923,1915.0,0.5666285802686665,0.5660129409289628,0.5663207605988146,0.3044493212257155,0.3048256634030896,0.3046374923144025
6742,6743,0.004048,-118.604691,35.829052,1903,-118.608643,35.829929,1819,-118.606667,35.8294905,1861.0,0.5660129409289628,0.5653541251503252,0.565683533039644,0.3048256634030896,0.3049718335047541,0.30489874845392184
6743,6744,0.005883,-118.608643,35.829929,1819,-118.613747,35.832855,1704,-118.611195,35.831392,1761.5,0.5653541251503252,0.5645032659058491,0.5649286955280872,0.3049718335047541,0.30545951163185714,0.3052156725683056
6744,6745,0.010863,-118.613747,35.832855,1704,-118.617867,35.842907,1539,-118.615807,35.837881,1621.5,0.5645032659058491,0.5638164437884431,0.564159854847146,0.30545951163185714,0.3071348843364481,0.3062971979841526
6745,6746,0.006534,-118.617867,35.842907,1539,-118.621063,35.848606,1338,-118.619465,35.84575649999999,1438.5,0.5638164437884431,0.5632836565342608,0.563550050161352,0.3071348843364481,0.3080847399913893,0.3076098121639187
6746,6747,0.002966,-118.621063,35.848606,1338,-118.623894,35.849491,1332,-118.6224785,35.849048499999995,1335.0,0.5632836565342608,0.5628117163851403,0.5630476864597005,0.3080847399913893,0.30823224345772143,0.30815849172455534
6747,6748,0.007939,-118.623894,35.849491,1332,-118.631737,35.848263,1330,-118.6278155,35.848877,1331.0,0.5628117163851403,0.5615042537961087,0.5621579850906244,0.30823224345772143,0.30802757198127545,0.30812990771949844
6748,6749,0.003847,-118.631737,35.848263,1330,-118.632927,35.851921,1348,-118.632332,35.850092000000004,1339.0,0.5615042537961087,0.5613058755631696,0.5614050646796391,0.30802757198127545,0.30863725297544453,0.30833241247835996
6749,6750,0.007233,-118.632927,35.851921,1348,-118.632927,35.859154,1390,-118.632927,35.8555375,1369.0,0.5613058755631696,0.5613058755631696,0.5613058755631696,0.30863725297544453,0.3098427813053602,0.3092400171404024
6750,6751,0.009841,-118.632927,35.859154,1390,-118.641853,35.863297,1266,-118.63739,35.8612255,1328.0,0.5613058755631696,0.5598178721117213,0.5605618738374454,0.3098427813053602,0.3105332975324926,0.31018803941892636
6751,6752,0.006046,-118.641853,35.863297,1266,-118.646698,35.866913,1231,-118.6442755,35.865105,1248.5,0.5598178721117213,0.5590101893061792,0.5594140307089502,0.3105332975324926,0.31113597836215773,0.31083463794732513
6754,6755,0.041722,-120.282837,35.737858,349,-120.252434,35.76643,422,-120.2676355,35.752144,385.5,0.2862586232017177,0.2913269369967411,0.2887927800992294,0.2896263062181967,0.29438841812782607,0.2920073621730114
6754,6802,0.010935,-120.282837,35.737858,349,-120.289574,35.746471,350,-120.2862055,35.7421645,349.5,0.2862586232017177,0.2851355356762409,0.28569707943897926,0.2896263062181967,0.2910618399532389,0.2903440730857178
6801,6802,0.011144,-120.297722,35.754074,349,-120.289574,35.746471,350,-120.293648,35.7502725,349.5,0.283777228245994,0.2851355356762409,0.28445638196111744,0.2923290363990226,0.2910618399532389,0.29169543817613075
6754,6806,0.007958,-120.282837,35.737858,349,-120.289436,35.73341,347,-120.2861365,35.735634000000005,348.0,0.2862586232017177,0.28515854088308723,0.28570858204240246,0.2896263062181967,0.28888495546312,0.2892556308406583
6755,6756,0.008476,-120.252434,35.76643,422,-120.245003,35.770508,464,-120.2487185,35.768469,443.0,0.2913269369967411,0.29256571737403264,0.2919463271853869,0.29438841812782607,0.2950681007670347,0.2947282594474304
6756,6757,0.010834,-120.245003,35.770508,464,-120.234421,35.772831,503,-120.239712,35.7716695,483.5,0.29256571737403264,0.29432978330762216,0.2934477503408274,0.2950681007670347,0.29545527653233133,0.29526168864968305
6757,6758,0.008688,-120.234421,35.772831,503,-120.227013,35.77737,533,-120.230717,35.77510049999999,518.0,0.29432978330762216,0.29556472948377305,0.29494725639569763,0.29545527653233133,0.2962117943104993,0.29583353542141533
6758,6759,0.015308,-120.227013,35.77737,533,-120.212601,35.782532,610,-120.219807,35.779951,571.5,0.29556472948377305,0.2979672732595131,0.2967660013716431,0.2962117943104993,0.2970721478621421,0.29664197108632073
6759,6760,0.011255,-120.212601,35.782532,610,-120.201347,35.782345,582,-120.206974,35.7824385,596.0,0.2979672732595131,0.29984336454817617,0.29890531890384464,0.2970721478621421,0.2970409804630409,0.2970565641625915
6760,6761,0.035632,-120.201347,35.782345,582,-120.167007,35.772835,436,-120.184177,35.777590000000004,509.0,0.29984336454817617,0.30556799355587494,0.30270567905202556,0.2970409804630409,0.29545594321466573,0.29624846183885334
6761,6762,0.014625,-120.167007,35.772835,436,-120.152458,35.774323,386,-120.1597325,35.773579,411.0,0.30556799355587494,0.3079933758340643,0.3067806846949696,0.29545594321466573,0.295703949042803,0.2955799461287344
6762,6763,0.019649,-120.152458,35.774323,386,-120.133881,35.780724,335,-120.1431695,35.7775235,360.5,0.3079933758340643,0.3110902434250946,0.30954180962957945,0.295703949042803,0.2967708074473083,0.2962373782450557
6763,6764,0.022478,-120.133881,35.780724,335,-120.114037,35.791283,256,-120.123959,35.7860035,295.5,0.3110902434250946,0.31439832548766916,0.3127442844563819,0.2967708074473083,0.29853068213769696,0.29765074479250264
6764,6765,0.081833,-120.114037,35.791283,256,-120.079109,35.865288,229,-120.096573,35.8282855,242.5,0.31439832548766916,0.32022097668105487,0.31730965108436204,0.29853068213769696,0.31086513866409193,0.30469791040089445
6765,6766,0.014312,-120.079109,35.865288,229,-120.066719,35.872452,204,-120.072914,35.86887,216.5,0.32022097668105487,0.3222864441651948,0.32125371042312484,0.31086513866409193,0.3120591667237519,0.3114621526939219
6768,6769,0.00497,-120.477074,36.088943,386,-120.475739,36.084156,366,-120.4764065,36.0865495,376.0,0.25387846115837504,0.2541010115289418,0.2539897363436584,0.34814184800009484,0.34734399591723747,0.3477429219586662
6769,6770,0.020881,-120.475739,36.084156,366,-120.474869,36.063293,376,-120.475304,36.0737245,371.0,0.2541010115289418,0.25424604435470577,0.2541735279418238,0.34734399591723747,0.3438667475352341,0.3456053717262358
6770,6771,0.009703,-120.474869,36.063293,376,-120.472221,36.053959,478,-120.473545,36.058626,427.0,0.25424604435470577,0.25468747759909566,0.2544667609769007,0.3438667475352341,0.3423110443095412,0.34308889592238767
6771,6772,0.010235,-120.472221,36.053959,478,-120.467346,36.04496,472,-120.4697835,36.0494595,475.0,0.25468747759909566,0.2555001615365599,0.2550938195678278,0.3423110443095412,0.3408111757292969,0.341561110019419
6772,6773,0.011282,-120.467346,36.04496,472,-120.476059,36.037792,643,-120.4717025,36.041376,557.5,0.2555001615365599,0.2540476661217643,0.25477391382916215,0.3408111757292969,0.3396164809873038,0.3402138283583004
6773,6774,0.005409,-120.476059,36.037792,643,-120.478394,36.032913,717,-120.4772265,36.0353525,680.0,0.2540476661217643,0.2536584113537705,0.25385303873776743,0.3396164809873038,0.33880329521077096,0.3392098880990374
6774,6775,0.015411,-120.478394,36.032913,717,-120.474113,36.018108,850,-120.4762535,36.0255105,783.5,0.2536584113537705,0.254372072879161,0.25401524211646576,0.33880329521077096,0.33633573722315785,0.3375695162169644
6775,6776,0.010796,-120.474113,36.018108,850,-120.470032,36.008114,932,-120.4720725,36.013110999999995,891.0,0.254372072879161,0.25505239352506714,0.2547122332021141,0.33633573722315785,0.33467003141240476,0.3355028843177813
6776,6777,0.00667,-120.470032,36.008114,932,-120.470306,36.00145,979,-120.470169,36.004782,955.5,0.25505239352506714,0.2550067165201733,0.25502955502262026,0.33467003141240476,0.33355933864445797,0.33411468502843134
6777,6778,0.008015,-120.470306,36.00145,979,-120.467468,35.993954,1069,-120.468887,35.997702000000004,1024.0,0.2550067165201733,0.2554798236000752,0.25524327006012426,0.33355933864445797,0.33230997595110195,0.33293465729777993
6778,6779,0.011308,-120.467468,35.993954,1069,-120.459534,35.985897,923,-120.463501,35.9899255,996.0,0.2554798236000752,0.25680245628927245,0.2561411399446738,0.33230997595110195,0.3309671110604436,0.33163854350577276
6779,6780,0.00549,-120.459534,35.985897,923,-120.456787,35.981144,838,-120.4581605,35.9835205,880.5,0.25680245628927245,0.2572603932690088,0.25703142477914065,0.3309671110604436,0.3301749257774226,0.3305710184189331
6780,6781,0.017063,-120.456787,35.981144,838,-120.470451,35.970924,705,-120.463619,35.976034,771.5,0.2572603932690088,0.2549825443825456,0.2561214688257772,0.3301749257774226,0.32847155241481457,0.3293232390961186
